age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
54,unknown,married,basic.9y,no,yes,no,cellular,jul,tue,174,2,13,2,success,no
31,self-employed,married,basic.9y,no,unknown,unknown,cellular,may,wed,168,2,999,0,nonexistent,no
45,management,married,university.degree,no,no,no,cellular,nov,tue,401,2,999,0,nonexistent,no
54,admin.,married,university.degree,no,yes,yes,cellular,nov,tue,399,2,999,0,nonexistent,no
38,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,100,1,999,0,nonexistent,no
60,housemaid,married,basic.4y,no,no,no,cellular,aug,fri,148,8,999,0,nonexistent,no
43,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,38,3,999,0,nonexistent,no
40,admin.,married,university.degree,no,no,no,cellular,nov,fri,71,2,999,1,failure,no
47,admin.,married,basic.6y,unknown,yes,no,telephone,may,fri,85,6,999,0,nonexistent,no
30,unemployed,married,basic.6y,unknown,no,no,telephone,jun,tue,215,10,999,0,nonexistent,no
46,management,married,university.degree,no,no,no,telephone,may,mon,103,1,999,0,nonexistent,no
52,entrepreneur,married,basic.9y,no,yes,no,cellular,jul,mon,165,5,999,0,nonexistent,no
44,admin.,married,university.degree,no,yes,no,cellular,jul,thu,604,1,999,0,nonexistent,no
70,retired,married,professional.course,no,yes,no,cellular,aug,fri,94,4,999,0,nonexistent,yes
41,self-employed,married,basic.9y,no,yes,no,telephone,may,wed,514,2,999,0,nonexistent,no
37,technician,single,university.degree,no,yes,no,cellular,jun,fri,300,1,999,2,failure,yes
32,technician,single,university.degree,no,yes,no,cellular,apr,thu,293,2,999,1,failure,no
33,self-employed,divorced,university.degree,no,no,no,telephone,nov,thu,352,3,999,0,nonexistent,no
27,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,47,1,999,0,nonexistent,no
34,management,married,university.degree,no,yes,no,cellular,nov,thu,91,4,999,0,nonexistent,no
30,admin.,single,university.degree,no,no,yes,cellular,aug,mon,67,8,999,0,nonexistent,no
33,entrepreneur,married,basic.9y,unknown,no,no,telephone,may,tue,82,1,999,0,nonexistent,no
23,admin.,single,professional.course,no,no,yes,cellular,jul,wed,206,3,999,0,nonexistent,no
44,admin.,divorced,high.school,no,yes,no,telephone,nov,mon,1628,2,6,1,success,yes
44,admin.,married,university.degree,no,no,no,telephone,may,wed,322,2,999,0,nonexistent,no
35,management,single,high.school,no,yes,no,cellular,nov,tue,52,1,999,1,failure,no
50,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,mon,241,3,999,0,nonexistent,no
48,blue-collar,married,basic.6y,unknown,no,no,telephone,may,mon,174,3,999,0,nonexistent,no
49,admin.,divorced,university.degree,no,yes,no,cellular,jun,tue,88,1,4,1,success,no
45,management,married,university.degree,no,yes,no,cellular,jul,wed,817,2,999,0,nonexistent,yes
40,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,182,2,999,1,failure,no
33,technician,divorced,professional.course,no,yes,no,cellular,nov,thu,104,3,999,1,failure,no
38,services,married,high.school,unknown,yes,no,telephone,jun,mon,25,7,999,0,nonexistent,no
42,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,fri,151,2,999,0,nonexistent,no
39,entrepreneur,single,university.degree,no,no,no,cellular,may,fri,124,1,999,0,nonexistent,no
32,management,married,university.degree,no,yes,no,cellular,may,wed,129,2,999,0,nonexistent,no
52,blue-collar,married,professional.course,no,no,yes,telephone,may,wed,611,3,999,0,nonexistent,no
23,services,married,high.school,no,no,no,cellular,may,wed,370,1,999,1,failure,no
43,admin.,single,high.school,no,yes,no,cellular,jul,fri,110,1,999,0,nonexistent,no
47,services,married,basic.4y,no,yes,no,cellular,aug,tue,122,1,999,0,nonexistent,no
35,admin.,single,university.degree,no,no,no,telephone,may,mon,209,2,999,0,nonexistent,no
53,housemaid,divorced,basic.4y,no,yes,no,telephone,may,fri,422,9,999,0,nonexistent,no
39,technician,single,professional.course,no,no,yes,cellular,jul,mon,452,4,999,0,nonexistent,no
38,entrepreneur,married,basic.6y,no,yes,no,cellular,jun,tue,189,1,999,0,nonexistent,no
57,retired,married,high.school,no,no,no,telephone,may,mon,238,2,999,0,nonexistent,no
37,admin.,married,unknown,no,no,no,cellular,nov,fri,34,2,999,0,nonexistent,no
68,retired,married,basic.4y,no,no,no,cellular,mar,thu,331,4,999,0,nonexistent,yes
40,blue-collar,married,basic.6y,unknown,yes,no,cellular,nov,thu,142,3,999,0,nonexistent,no
30,technician,single,high.school,unknown,no,no,cellular,aug,mon,129,1,999,0,nonexistent,no
34,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,500,1,999,0,nonexistent,no
27,admin.,single,high.school,no,no,no,cellular,jul,tue,216,1,999,0,nonexistent,no
32,admin.,married,university.degree,no,yes,no,cellular,may,thu,62,6,999,1,failure,no
57,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,wed,175,1,999,0,nonexistent,no
45,technician,married,professional.course,unknown,no,no,cellular,aug,tue,122,1,999,0,nonexistent,no
31,services,single,high.school,unknown,no,no,cellular,nov,mon,68,2,999,1,failure,no
32,admin.,married,university.degree,no,no,yes,telephone,may,tue,175,3,999,0,nonexistent,no
39,services,married,basic.9y,no,no,no,cellular,nov,tue,109,1,999,0,nonexistent,no
41,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,123,1,999,0,nonexistent,no
44,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,thu,361,1,999,0,nonexistent,no
30,admin.,single,university.degree,unknown,no,no,cellular,aug,fri,714,3,999,0,nonexistent,no
32,technician,married,professional.course,no,no,no,cellular,aug,tue,215,1,999,0,nonexistent,no
42,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,23,1,999,0,nonexistent,no
19,student,single,unknown,no,yes,no,cellular,may,mon,121,5,999,0,nonexistent,no
25,technician,single,professional.course,no,yes,no,cellular,jul,thu,312,5,999,0,nonexistent,no
36,blue-collar,married,basic.9y,unknown,no,no,telephone,apr,fri,599,4,999,0,nonexistent,no
25,services,single,high.school,no,yes,no,telephone,jun,fri,13,14,999,0,nonexistent,no
35,admin.,single,high.school,no,yes,no,telephone,may,fri,541,2,999,0,nonexistent,no
36,blue-collar,single,high.school,no,yes,no,telephone,jun,fri,61,1,999,0,nonexistent,no
29,admin.,single,basic.9y,unknown,no,no,telephone,may,wed,272,1,999,0,nonexistent,no
49,admin.,divorced,university.degree,no,yes,no,cellular,jun,tue,144,1,999,0,nonexistent,no
40,self-employed,married,university.degree,no,no,no,cellular,apr,thu,187,10,999,0,nonexistent,no
28,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,wed,167,1,999,0,nonexistent,no
42,entrepreneur,married,basic.4y,no,yes,yes,cellular,nov,wed,20,4,999,0,nonexistent,no
61,retired,married,university.degree,no,no,no,cellular,sep,mon,350,1,3,2,success,yes
35,technician,married,university.degree,no,unknown,unknown,cellular,aug,thu,1579,2,999,0,nonexistent,yes
48,blue-collar,married,basic.6y,no,unknown,unknown,telephone,jun,fri,52,1,999,0,nonexistent,no
39,admin.,married,university.degree,no,no,no,cellular,nov,tue,123,2,999,0,nonexistent,no
69,retired,married,high.school,no,yes,no,cellular,aug,tue,151,1,999,0,nonexistent,no
26,admin.,single,university.degree,no,unknown,unknown,cellular,aug,mon,115,1,999,0,nonexistent,no
38,blue-collar,single,basic.6y,no,yes,yes,cellular,may,wed,309,1,999,1,failure,no
42,blue-collar,divorced,basic.9y,no,no,no,cellular,apr,mon,20,2,999,0,nonexistent,no
35,admin.,married,high.school,no,yes,yes,telephone,jun,fri,14,9,999,0,nonexistent,no
53,technician,married,professional.course,no,yes,no,telephone,mar,mon,247,5,999,2,failure,no
53,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,61,1,999,0,nonexistent,no
51,admin.,married,high.school,no,unknown,unknown,telephone,may,thu,89,1,999,0,nonexistent,no
55,services,married,high.school,unknown,yes,yes,telephone,may,mon,129,3,999,0,nonexistent,no
54,blue-collar,married,high.school,no,no,no,cellular,dec,mon,344,1,999,0,nonexistent,yes
36,blue-collar,married,basic.9y,no,no,yes,cellular,jul,fri,118,3,999,0,nonexistent,no
40,admin.,divorced,university.degree,unknown,no,no,telephone,aug,tue,105,5,999,0,nonexistent,no
41,technician,single,university.degree,no,yes,yes,cellular,jul,wed,184,1,999,0,nonexistent,no
52,services,married,high.school,unknown,no,no,cellular,aug,mon,36,2,999,0,nonexistent,no
34,technician,married,professional.course,no,yes,no,telephone,mar,mon,129,1,6,1,success,no
38,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,498,3,999,0,nonexistent,no
29,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,fri,1223,3,999,1,failure,no
30,services,married,high.school,no,no,no,cellular,may,mon,286,3,999,0,nonexistent,no
41,technician,divorced,professional.course,no,no,no,cellular,aug,wed,167,7,999,0,nonexistent,no
34,admin.,married,university.degree,no,no,no,cellular,may,tue,111,1,999,1,failure,no
26,services,single,high.school,no,yes,no,cellular,may,mon,244,1,999,0,nonexistent,yes
25,management,married,university.degree,no,no,no,cellular,may,thu,506,2,999,0,nonexistent,no
33,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,61,1,999,0,nonexistent,no
33,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,16,10,999,0,nonexistent,no
34,technician,single,professional.course,no,no,no,cellular,jul,thu,28,1,999,0,nonexistent,no
46,admin.,married,high.school,no,unknown,unknown,cellular,aug,thu,180,2,999,0,nonexistent,no
42,self-employed,married,professional.course,unknown,no,no,cellular,may,fri,160,1,999,1,failure,no
54,technician,married,university.degree,unknown,yes,yes,telephone,jun,fri,123,1,999,0,nonexistent,no
49,technician,married,professional.course,no,no,no,cellular,apr,thu,618,2,999,0,nonexistent,yes
55,admin.,divorced,high.school,no,no,no,cellular,nov,wed,67,3,999,0,nonexistent,no
55,admin.,divorced,unknown,unknown,yes,no,cellular,may,mon,105,1,999,0,nonexistent,no
42,services,married,high.school,no,yes,no,cellular,apr,thu,344,1,999,0,nonexistent,yes
34,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,tue,294,2,999,0,nonexistent,no
33,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,281,7,999,0,nonexistent,no
53,management,married,university.degree,no,yes,no,telephone,aug,tue,97,1,999,0,nonexistent,yes
34,admin.,married,university.degree,no,no,no,cellular,may,fri,377,1,999,0,nonexistent,no
31,management,single,university.degree,no,no,no,cellular,nov,tue,82,2,999,0,nonexistent,no
48,technician,married,professional.course,unknown,no,no,telephone,jun,mon,105,3,999,0,nonexistent,no
25,services,divorced,high.school,no,yes,yes,telephone,may,wed,118,1,999,0,nonexistent,no
33,admin.,single,professional.course,no,no,no,telephone,may,tue,485,3,999,0,nonexistent,no
54,services,married,high.school,no,yes,no,telephone,nov,mon,56,1,999,0,nonexistent,no
33,blue-collar,single,basic.9y,unknown,yes,no,telephone,jun,fri,261,1,999,0,nonexistent,no
33,unemployed,married,basic.9y,no,yes,yes,telephone,may,fri,691,1,999,0,nonexistent,no
36,unemployed,single,university.degree,no,yes,no,cellular,jun,mon,205,1,4,1,success,yes
58,retired,married,professional.course,unknown,no,yes,cellular,aug,mon,85,5,999,0,nonexistent,no
58,management,divorced,university.degree,no,yes,no,cellular,jul,wed,75,4,999,0,nonexistent,no
33,admin.,single,high.school,no,yes,no,cellular,may,wed,162,1,999,1,failure,no
35,technician,single,professional.course,no,yes,no,telephone,nov,fri,160,1,999,0,nonexistent,yes
51,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,thu,24,7,999,0,nonexistent,no
21,admin.,single,high.school,no,yes,no,cellular,jul,wed,102,1,999,0,nonexistent,no
39,retired,single,high.school,no,yes,no,telephone,may,wed,448,1,999,0,nonexistent,no
41,technician,single,university.degree,unknown,no,no,telephone,may,tue,160,3,999,0,nonexistent,no
42,entrepreneur,married,basic.9y,unknown,no,no,telephone,jun,thu,143,1,999,0,nonexistent,no
44,blue-collar,married,basic.6y,no,yes,no,telephone,sep,thu,10,1,999,0,nonexistent,no
29,services,divorced,high.school,no,yes,no,cellular,jul,wed,171,1,999,0,nonexistent,no
29,admin.,single,high.school,no,yes,no,cellular,jul,tue,303,1,999,0,nonexistent,no
46,admin.,married,university.degree,unknown,yes,yes,cellular,nov,mon,947,1,999,0,nonexistent,yes
25,technician,married,university.degree,no,unknown,unknown,telephone,jul,wed,446,1,999,0,nonexistent,no
38,management,single,university.degree,no,no,no,cellular,nov,thu,69,4,999,0,nonexistent,no
38,admin.,single,university.degree,unknown,yes,no,telephone,jun,tue,992,1,999,0,nonexistent,yes
51,retired,married,university.degree,unknown,no,no,cellular,jul,thu,110,3,999,0,nonexistent,no
25,services,married,high.school,no,yes,no,telephone,may,tue,530,7,999,0,nonexistent,no
33,admin.,married,university.degree,no,yes,yes,cellular,jul,fri,217,3,999,0,nonexistent,yes
35,services,married,high.school,no,yes,no,telephone,may,wed,126,1,999,0,nonexistent,no
29,blue-collar,single,basic.9y,no,unknown,unknown,cellular,apr,thu,462,1,999,0,nonexistent,no
35,admin.,divorced,high.school,no,unknown,unknown,cellular,apr,mon,214,1,999,1,failure,no
37,blue-collar,single,university.degree,no,no,no,telephone,jun,tue,229,7,999,0,nonexistent,no
24,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,220,1,999,0,nonexistent,no
52,self-employed,married,basic.4y,unknown,no,yes,telephone,jun,thu,71,2,999,0,nonexistent,no
41,services,married,basic.9y,no,yes,no,telephone,jun,wed,324,2,999,0,nonexistent,no
35,admin.,single,high.school,no,no,no,cellular,may,thu,923,1,999,0,nonexistent,yes
34,blue-collar,married,professional.course,no,yes,yes,cellular,nov,tue,64,1,999,1,failure,no
50,technician,married,university.degree,no,yes,no,cellular,aug,mon,204,5,999,0,nonexistent,no
36,services,single,high.school,no,no,no,telephone,may,wed,173,3,999,0,nonexistent,no
27,technician,married,professional.course,no,no,no,telephone,jul,mon,81,2,999,0,nonexistent,no
20,student,single,basic.9y,no,yes,no,cellular,mar,thu,325,1,999,0,nonexistent,yes
51,technician,single,university.degree,no,no,no,cellular,jun,fri,657,1,999,0,nonexistent,yes
37,blue-collar,single,professional.course,no,yes,no,cellular,aug,wed,100,1,999,0,nonexistent,no
51,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,143,2,999,0,nonexistent,no
34,technician,divorced,unknown,no,yes,no,cellular,jul,thu,27,13,999,0,nonexistent,no
41,technician,single,professional.course,no,no,no,cellular,aug,tue,358,1,999,0,nonexistent,no
42,management,married,basic.6y,no,yes,yes,telephone,may,wed,89,3,999,0,nonexistent,no
37,admin.,married,university.degree,no,yes,no,telephone,may,thu,72,12,999,0,nonexistent,no
41,admin.,married,university.degree,no,no,no,cellular,nov,fri,182,3,999,0,nonexistent,no
32,admin.,married,professional.course,no,yes,no,cellular,jul,wed,173,3,999,0,nonexistent,no
31,blue-collar,single,high.school,no,yes,yes,cellular,jul,wed,376,1,999,0,nonexistent,no
37,admin.,married,high.school,no,no,no,cellular,apr,mon,131,3,999,0,nonexistent,no
24,blue-collar,single,unknown,no,yes,no,cellular,may,thu,487,2,999,0,nonexistent,no
27,admin.,single,high.school,no,no,no,cellular,jul,tue,192,1,999,0,nonexistent,no
43,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,255,2,999,1,failure,no
46,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,fri,157,3,999,0,nonexistent,no
43,entrepreneur,married,high.school,no,no,no,telephone,may,tue,166,2,999,0,nonexistent,no
24,management,single,university.degree,no,no,yes,telephone,nov,mon,107,1,999,0,nonexistent,no
46,admin.,married,high.school,no,no,no,telephone,may,fri,297,1,999,0,nonexistent,no
55,technician,married,university.degree,unknown,no,no,cellular,aug,wed,144,1,999,0,nonexistent,no
37,self-employed,divorced,university.degree,no,yes,no,telephone,may,mon,596,1,999,0,nonexistent,no
35,blue-collar,single,unknown,no,yes,no,telephone,may,wed,125,1,999,0,nonexistent,no
42,technician,married,professional.course,no,yes,no,cellular,aug,wed,192,1,999,0,nonexistent,no
30,technician,married,basic.9y,no,no,no,cellular,may,thu,64,2,999,0,nonexistent,no
39,blue-collar,married,unknown,no,no,no,telephone,may,fri,496,4,999,0,nonexistent,no
59,entrepreneur,divorced,high.school,unknown,yes,no,telephone,may,fri,138,2,999,0,nonexistent,no
56,retired,married,high.school,unknown,yes,no,cellular,aug,thu,674,1,999,0,nonexistent,yes
51,technician,married,university.degree,no,yes,no,cellular,jun,tue,303,1,10,1,success,yes
30,admin.,divorced,university.degree,no,no,yes,telephone,may,fri,164,3,999,0,nonexistent,no
34,technician,married,professional.course,no,yes,no,cellular,jul,wed,144,5,999,0,nonexistent,no
71,retired,single,university.degree,no,yes,no,cellular,aug,thu,217,1,6,2,failure,yes
31,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,84,1,999,1,failure,yes
36,technician,single,high.school,no,yes,no,telephone,may,mon,142,2,999,0,nonexistent,no
39,services,divorced,basic.9y,no,yes,no,telephone,jun,fri,524,4,999,0,nonexistent,no
36,blue-collar,single,basic.9y,no,no,no,telephone,jun,tue,145,1,999,0,nonexistent,no
41,management,married,university.degree,no,no,yes,telephone,may,fri,359,4,999,0,nonexistent,no
31,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,148,2,999,0,nonexistent,no
26,admin.,married,high.school,no,yes,no,cellular,oct,mon,703,1,999,0,nonexistent,yes
44,management,divorced,university.degree,no,yes,yes,telephone,jun,thu,37,3,999,0,nonexistent,no
49,housemaid,single,high.school,unknown,yes,yes,telephone,may,mon,110,2,999,0,nonexistent,no
23,admin.,single,university.degree,no,yes,no,cellular,mar,thu,64,1,999,0,nonexistent,no
35,unemployed,married,university.degree,no,yes,no,cellular,jul,tue,462,4,999,0,nonexistent,no
48,technician,divorced,university.degree,no,yes,yes,cellular,apr,thu,173,2,999,0,nonexistent,no
